"Site.No","SJAS.No","ENM.No","Site.Name","Room..","Box..","Level.Info","FS.No","Lot.No","Cat.No","Refire.txt","INAA.txt","Petrography.txt","Photography.txt","Vessel.Form","Vessel.Part","Wall.Thickness","Rim.Radius","Rim.Arc","Rim.Eversion","Exterior.Pigment","Interior.Pigment","Exterior.Surface","Interior.Surface","Vessel.Appendage","Use.Wear.Residue","Retooling.Modification","Temper","Paste","Slip","Tradition","Variety","Ware","SPECTYPT","Style","Count","Weight","Vessel.No","Comments"
"LA 1898","None","ENM 7392","Holmes Group","","457","101E / 102N",1007,3,0,"No","No","No","No","Bowl","Body",6.3,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Augite Diorite and sand","Animas Var. Dark","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,3.1,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","457","101E / 102N",1007,6,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,1.6,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","457","101E / 102N",1008,5,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Polished and painted","Plain","None","None","None","Crushed igneous rock and sand","Indeterminate","None","Northern San Juan","Indeterminate","White","Mancos Black-on-white","Sosi",1,1.7,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","457","101E / 102N",1008,7,0,"No","No","No","No","Bowl","Body",3.9,0,0,0,"None","Organic","Plain","Polished and painted","None","None","Shaping (grinding, flaking, etc.)","Diorite Porphyry and sherd","Trade Ware","None","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,1.8,NA,"slightly concave ground edge"
"LA 1898","None","ENM 7392","Holmes Group","","458","V-1-02",1013,7,0,"No","No","No","No","Bowl","Body",5.3,0,0,0,"None","Mineral","Indented corrugated","Slipped and painted","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,3.8,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","V-1-02",1013,10,0,"No","No","No","No","Jar","Rim",0,4,46,10,"Mineral","None","Slipped and painted","Plain","None","Ext (non-basal) pitting or abrasion","None","Augite Diorite and sherd","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,3.5,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","C-1-03",1014,7,0,"No","No","No","No","Bowl","Rim",6.2,7,22,0,"None","Mineral","Slipped","Slipped and painted","None","None","Drill hole(s) (suspension/closure)","Augite Diorite and sand","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,5.3,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","C-1-03",1014,8,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sherd","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,1.9,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","C-1-03",1015,6,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,3.5,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","C-1-03",1015,7,0,"No","No","No","No","Jar","Neck",0,0,0,0,"Mineral/Organic","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sand","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,4.2,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","C-1-03",1015,8,0,"No","No","No","No","Jar","Neck",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sand","Indeterminate","Thin","Northern San Juan","Indeterminate","White","Mancos Black-on-white","Dogoszhi",1,2.1,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","101E / 101N",1016,4,0,"No","No","No","No","Bowl","Rim",5.5,8,20,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Crushed igneous rock","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,9.5,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","101E / 101N",1016,5,0,"No","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,1.9,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","101E / 101N",1016,6,0,"No","No","No","No","Bowl","Body",4.8,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","Shaping (grinding, flaking, etc.)","Augite Diorite and sherd","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,3,NA,"ground edge"
"LA 1898","None","ENM 7392","Holmes Group","","458","A-1-01",1017,5,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Augite Diorite and sherd","Animas Var. Light","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,1.6,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","A-1-01",1017,7,0,"No","No","No","No","Bowl","Body",5.1,0,0,0,"None","Organic","Slipped","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Animas Var. Light","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,5.2,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","Probe 2",1018,4,0,"No","No","No","No","Bowl","Rim",6.3,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Diorite Porphyry and sand","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,4.5,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","C-1-03",1019,7,7,"yes","No","No","No","Bowl","Rim",5.6,0,0,0,"None","Mineral","Polished","Slipped and painted","None","Interior polish, pitting, abrasion","None","Diorite Porphyry and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,11.6,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","C-1-03",1019,8,0,"No","No","No","No","Bowl","Body",5.6,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","Shaping (grinding, flaking, etc.)","Diorite Porphyry and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,6.8,NA,"flaked and ground disc 100%"
"LA 1898","None","ENM 7392","Holmes Group","","458","Probe 2",1020,4,0,"No","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,2.2,NA,""
"LA 1898","None","ENM 7392","Holmes Group","","458","101E / 101N",1021,4,0,"No","No","No","No","Bowl","Body",6,0,0,0,"None","Organic","Plain","Slipped and painted","None","None","Shaping (grinding, flaking, etc.)","Crushed igneous rock and sand","Animas Var. Light","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,6.4,NA,"flaked disc 50%"
"LA 1898","None","ENM 7392","Holmes Group","","458","A-1-01",1024,3,0,"No","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Augite Diorite and sherd","Animas Var. Light","Thick - chalky","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,4,NA,""
"LA 2514","SJ23","ENM 5004","Flora Vista","","374","none (surface)",1001,4,0,"No","No","No","No","Bowl","Base",5,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Crushed igneous rock and sand","Trade Ware","Washy - Cibola","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,10,NA,"vitrified"
"LA 2514","SJ23","ENM 5004","Flora Vista","","1","5 PD#14",52,3,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Augite Diorite and sherd","Animas Var. Light","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Dogoszhi",1,7.5,NA,""
"LA 2514","SJ23","ENM 5004","Flora Vista","","1","2 PD #23",102,6,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sand","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,2.6,NA,""
"LA 2514","SJ23","ENM 5004","Flora Vista","","1","5 PD#25",132,4,0,"No","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Coarse angular granite","Animas Var. Dark","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Reserve",2,11.9,NA,"from same vessel"
"LA 2514","SJ23","ENM 5004","Flora Vista","","1","5 PD#46",252,4,0,"No","No","No","No","Bowl","Body",5.2,0,0,0,"None","Mineral","Plain","Plain and painted","None","None","None","Augite Diorite","Animas Var. Light","None","Northern San Juan","Animas","White","Mancos Black-on-white","Mancos",1,5.2,NA,""
"LA 2514","SJ23","ENM 5004","Flora Vista","","1","4 PD #72",395,8,1,"yes","Yes","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,19.6,NA,"nearly vitrified"
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3A",1000,4,2,"yes","No","No","No","Bowl","Base",4,0,0,0,"None","Organic","Polished","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Animas Var. Dark","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,5.1,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3A",1000,6,3,"yes","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,13.7,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3A",1000,9,0,"No","No","No","No","Bowl","Body",4.6,0,0,0,"None","Organic","Slipped","Slipped and painted","None","None","None","Augite Diorite and Other Crushed Rock","Animas Var. Dark","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,4.7,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3A",1000,10,5,"yes","No","No","No","Bowl","Base",4.7,0,0,0,"None","Mineral","Plain","Slipped and painted","None","Ext. base polish, pitting, or abrasion","None","Augite diorite and Shale","Animas Var. Dark","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,4,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3A",1000,13,0,"No","No","No","No","Bowl","Body",5.3,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,4,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 4D",1001,10,11,"yes","No","No","No","Bowl","Rim",5.5,8,40,0,"None","Mineral/Organic","Slipped","Slipped and painted","None","Ext (non-basal) pitting or abrasion","None","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,15.4,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 4D",1001,15,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sand","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,1.5,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 4D",1001,16,15,"yes","No","No","No","Bowl","Body",5.5,0,0,0,"None","Mineral","Plain","Polished and painted","None","None","None","Diorite Porphyry and sherd","Trade Ware","None","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,9.1,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 4B",1007,7,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite and crushed quartz or other rock","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,3.2,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 4B",1007,12,0,"No","No","No","No","Bowl","Body",3.9,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Diorite Porphyry and sand","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,2.6,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 1A",1008,4,32,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","Drill hole start","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Mancos",1,6,NA,"vitrified"
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 1A",1008,5,0,"No","No","No","No","Jar","Body",0,0,0,0,"Organic","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sand","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,3.3,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 1A",1008,6,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite porphyry, sand, and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",2,3.6,NA,"not from same vessel"
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3B",1009,7,37,"yes","No","No","No","Bowl","Rim",5.3,0,0,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Crushed igneous rock and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,2.9,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3B",1009,9,0,"No","No","No","No","Bowl","Rim",3.9,4,13,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Augite Diorite","Animas Var. Dark","Thin","Northern San Juan","Animas","White","Mancos Black-on-white","Puerco",1,2.6,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3B",1009,11,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","Shaping (grinding, flaking, etc.)","Crushed igneous rock and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,3.2,NA,"ground edge"
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3B",1009,12,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Crushed igneous rock and sherd","Animas Var. Dark","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,3,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3B",1009,14,0,"No","No","No","No","Bowl","Body",4.7,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","Shaping (grinding, flaking, etc.)","Diorite porphyry, sand, and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,3.2,NA,"ground edge; vitrified"
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3B",1009,18,0,"No","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Slipped and painted","Plain","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,1.6,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","377","Grid 3B",1009,19,38,"yes","No","No","No","Jar","Body",0,0,0,0,"Mineral","None","Polished and painted","Plain","None","None","None","Crushed igneous rock and sherd","Trade Ware","None","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Dogoszhi",1,11,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","376","Chaco Midden 1",1019,18,75,"No","No","No","No","Bowl","Rim",5.2,8,16,0,"None","Mineral","Slipped","Slipped and painted","None","None","Drill hole(s) and shaped edge","Augite Diorite and sand","Animas Var. Dark","Thick - crackly","Northern San Juan","Animas","White","Mancos Black-on-white","Sosi",1,16.6,NA,"85% present, possible pendant"
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","376","Chaco Midden 1",1019,19,0,"No","No","No","No","Bowl","Body",4.4,0,0,0,"None","Mineral","Slipped","Slipped and painted","None","None","None","Diorite Porphyry and sand","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,3.2,NA,""
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","376","Chaco Midden 1",1019,20,0,"No","No","No","No","Bowl","Base",4.8,0,0,0,"None","Mineral","Plain","Slipped and painted","None","Int. base polish, pitting, or abrasion","None","Diorite Porphyry and sherd","Trade Ware","Thick - chalky","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,8,NA,"vitrified"
"LA 2609, LA 5608","SJ8","ENM 5021","Jaquez","","376","Chaco Midden 1",1019,22,76,"yes","No","No","No","Bowl","Rim",5.1,9,25,0,"None","Mineral","Plain","Slipped and painted","None","None","None","Diorite Porphyry and sherd","Trade Ware","Thin","Northern San Juan","Trade Ware","White","Mancos Black-on-white","Sosi",1,10.1,NA,""
